start of data file.
siteName: HF-751-18
Probe serial Number: 0

Date    Meas#    T1(B)       T2       T3       T4    T5(T)        H
-------------------------------------------------------------------
08:21:32    1  001.822  001.872  001.890  001.864  001.913  000.000
08:21:34    2  001.822  001.872  001.890  001.864  001.913  000.000
08:21:36    3  001.822  001.872  001.889  001.864  001.913  000.000
08:21:38    4  001.821  001.872  001.890  001.864  001.913  000.000
08:21:40    5  001.821  001.872  001.890  001.864  001.914  000.000
08:21:42    6  001.821  001.872  001.890  001.864  001.913  000.000
08:21:44    7  001.821  001.872  001.889  001.864  001.913  000.000
08:21:46    8  001.821  001.872  001.889  001.864  001.913  000.000
08:21:48    9  001.821  001.872  001.889  001.864  001.914  000.000
08:21:50   10  001.821  001.872  001.889  001.864  001.914  000.000
08:21:52   11  001.821  001.872  001.889  001.864  001.914  000.000
08:21:54   12  001.821  001.872  001.890  001.864  001.914  000.000
08:21:56   13  001.821  001.872  001.890  001.864  001.914  000.000
08:21:58   14  001.821  001.872  001.890  001.864  001.914  000.000
08:22:00   15  001.821  001.872  001.890  001.864  001.914  000.000
08:22:02   16  001.821  001.872  001.890  001.864  001.913  000.000
08:22:04   17  001.821  001.872  001.890  001.864  001.913  000.000
08:22:06   18  001.821  001.872  001.889  001.863  001.913  000.000
08:22:08   19  001.821  001.872  001.889  001.863  001.913  000.000
08:22:10   20  001.821  001.871  001.889  001.863  001.913  000.000
08:22:12   21  001.821  001.871  001.889  001.863  001.913  000.000
08:22:14   22  001.821  001.871  001.889  001.863  001.913  000.000
08:22:16   23  001.821  001.871  001.889  001.863  001.913  000.000
08:22:18   24  001.821  001.871  001.889  001.863  001.913  000.000
08:22:20   25  001.821  001.871  001.889  001.863  001.913  000.000
08:22:22   26  001.821  001.871  001.889  001.863  001.913  000.000
08:22:24   27  001.821  001.872  001.889  001.863  001.913  000.000
08:22:26   28  001.821  001.871  001.889  001.863  001.913  000.000
08:22:28   29  001.821  001.872  001.889  001.863  001.913  000.000
08:22:30   30  001.821  001.871  001.889  001.863  001.913  000.000
08:22:32   31  001.821  001.872  001.889  001.863  001.913  000.000
08:22:34   32  001.821  001.871  001.889  001.863  001.913  000.000
08:22:36   33  001.821  001.871  001.889  001.863  001.913  000.000
08:22:38   34  001.821  001.872  001.889  001.863  001.912  000.000
08:22:40   35  001.821  001.871  001.889  001.863  001.912  000.000
08:22:42   36  001.821  001.871  001.889  001.863  001.912  000.000
08:22:44   37  001.821  001.872  001.889  001.863  001.912  000.000
08:22:46   38  001.821  001.872  001.889  001.863  001.912  000.000
08:22:48   39  001.821  001.872  001.889  001.863  001.912  000.000
08:22:50   40  001.821  001.872  001.889  001.863  001.912  000.000
08:22:52   41  001.821  001.871  001.889  001.863  001.913  000.000
08:22:54   42  001.821  001.871  001.889  001.863  001.912  000.000
08:22:56   43  001.821  001.871  001.889  001.863  001.912  000.000
08:22:58   44  001.821  001.871  001.889  001.863  001.912  000.000
08:23:00   45  001.821  001.871  001.889  001.863  001.912  000.000
08:23:02   46  001.821  001.871  001.889  001.862  001.912  000.000
08:23:04   47  001.821  001.871  001.889  001.862  001.912  000.000
08:23:06   48  001.821  001.870  001.888  001.862  001.912  000.000
08:23:08   49  001.821  001.871  001.889  001.862  001.912  000.000
08:23:10   50  001.821  001.871  001.889  001.862  001.912  000.000
08:23:12   51  001.821  001.870  001.889  001.863  001.914  000.000
08:23:14   52  001.825  001.872  001.892  001.862  001.913  000.000
08:23:16   53  001.848  001.885  001.900  001.863  001.913  000.000
08:23:18   54  001.894  001.925  001.936  001.871  001.916  000.000
08:23:20   55  001.954  001.968  001.960  001.882  001.917  000.000
08:23:22   56  002.036  002.022  001.994  001.902  001.920  000.000
