start of data file.
siteName: HF-751-16
Probe serial Number: 0

Date    Meas#    T1(B)       T2       T3       T4    T5(T)        H
-------------------------------------------------------------------
06:44:25    1  001.815  001.865  001.883  001.857  001.907  000.000
06:44:27    2  001.815  001.865  001.883  001.857  001.907  000.000
06:44:29    3  001.816  001.866  001.884  001.858  001.908  000.000
06:44:31    4  001.816  001.865  001.883  001.857  001.907  000.000
06:44:33    5  001.816  001.865  001.883  001.857  001.908  000.000
06:44:35    6  001.816  001.865  001.884  001.857  001.908  000.000
06:44:37    7  001.816  001.865  001.883  001.857  001.907  000.000
06:44:39    8  001.816  001.866  001.884  001.857  001.908  000.000
06:44:41    9  001.816  001.865  001.883  001.857  001.907  000.000
06:44:43   10  001.816  001.865  001.884  001.857  001.907  000.000
06:44:45   11  001.816  001.866  001.884  001.857  001.907  000.000
06:44:47   12  001.816  001.866  001.884  001.857  001.907  000.000
06:44:49   13  001.816  001.866  001.884  001.858  001.909  000.000
06:44:51   14  001.817  001.867  001.885  001.861  001.915  000.000
06:44:53   15  001.827  001.868  001.886  001.860  001.906  000.000
06:44:55   16  001.858  001.871  001.884  001.860  001.912  000.000
06:44:57   17  001.898  001.876  001.884  001.857  001.905  000.000
06:44:59   18  001.926  001.880  001.882  001.852  001.899  000.000
06:45:01   19  001.958  001.883  001.886  001.854  001.902  000.000
06:45:03   20  001.986  001.886  001.886  001.854  001.903  000.000
06:45:05   21  002.005  001.888  001.886  001.855  001.904  000.000
06:45:07   22  002.025  001.891  001.885  001.855  001.905  000.000
06:45:09   23  002.042  001.894  001.884  001.855  001.905  000.000
06:45:11   24  002.055  001.896  001.884  001.855  001.905  000.000
06:45:13   25  002.065  001.899  001.884  001.856  001.905  000.000
06:45:15   26  002.074  001.901  001.884  001.856  001.906  000.000
06:45:17   27  002.082  001.903  001.884  001.856  001.906  000.000
06:45:19   28  002.087  001.905  001.884  001.857  001.906  000.000
06:45:21   29  002.093  001.906  001.884  001.857  001.906  000.000
06:45:23   30  002.098  001.908  001.884  001.857  001.906  000.000
06:45:25   31  002.101  001.911  001.885  001.857  001.906  000.000
06:45:27   32  002.104  001.912  001.884  001.857  001.906  000.000
06:45:29   33  002.107  001.913  001.885  001.857  001.906  000.000
06:45:31   34  002.108  001.914  001.885  001.857  001.906  000.000
06:45:33   35  002.111  001.915  001.885  001.857  001.906  000.000
06:45:35   36  002.112  001.917  001.885  001.857  001.906  000.000
06:45:37   37  002.113  001.917  001.885  001.857  001.906  000.000
06:45:39   38  002.114  001.918  001.885  001.857  001.906  000.000
06:45:41   39  002.116  001.920  001.886  001.857  001.906  000.000
06:45:43   40  002.116  001.921  001.886  001.857  001.906  000.000
06:45:45   41  002.116  001.921  001.886  001.857  001.906  000.000
06:45:47   42  002.117  001.922  001.886  001.857  001.906  000.000
06:45:49   43  002.117  001.923  001.886  001.858  001.906  000.000
06:45:51   44  002.117  001.924  001.886  001.857  001.906  000.000
