start of data file.
siteName: HF-751-10
Probe serial Number: 0

Date    Meas#    T1(B)       T2       T3       T4    T5(T)        H
-------------------------------------------------------------------
00:16:48    1  001.815  001.874  001.893  001.863  001.910  000.000
00:16:50    2  001.815  001.874  001.892  001.862  001.910  000.000
00:16:52    3  001.815  001.874  001.892  001.862  001.910  000.000
00:16:54    4  001.815  001.873  001.892  001.862  001.910  000.000
00:16:56    5  001.815  001.873  001.891  001.861  001.909  000.000
00:16:58    6  001.814  001.873  001.891  001.861  001.909  020.000
00:17:00    7  001.859  002.067  001.947  001.900  002.022  020.000
00:17:02    8  002.195  002.838  002.257  002.209  002.638  020.000
00:17:04    9  002.636  003.577  002.614  002.627  003.238  020.000
00:17:06   10  003.263  004.463  003.093  003.217  003.928  020.000
00:17:08   11  003.883  005.247  003.555  003.787  004.512  020.000
00:17:10   12  004.343  005.794  003.893  004.199  004.904  020.000
00:17:12   13  004.858  006.384  004.272  004.650  005.321  020.000
00:17:14   14  005.305  006.884  004.603  005.038  005.674  020.000
00:17:16   15  005.618  007.232  004.836  005.307  005.919  020.000
00:17:18   16  005.962  007.613  005.091  005.599  006.184  020.000
00:17:20   17  006.215  007.751  005.253  005.807  006.280  000.000
00:17:22   18  006.149  007.285  005.145  005.710  005.877  000.000
00:17:24   19  005.895  006.759  004.925  005.440  005.418  000.000
00:17:26   20  005.462  006.082  004.590  005.001  004.855  000.000
00:17:28   21  005.002  005.461  004.247  004.563  004.381  000.000
00:17:30   22  004.648  005.021  003.988  004.240  004.059  000.000
00:17:32   23  004.242  004.538  003.694  003.881  003.718  000.000
00:17:34   24  003.884  004.125  003.434  003.573  003.434  000.000
00:17:36   25  003.630  003.842  003.250  003.357  003.238  000.000
00:17:38   26  003.353  003.536  003.047  003.125  003.029  000.000
00:17:40   27  003.115  003.275  002.869  002.926  002.849  000.000
00:17:42   28  002.951  003.095  002.747  002.790  002.728  000.000
00:17:44   29  002.775  002.902  002.615  002.645  002.601  000.000
00:17:46   30  002.627  002.740  002.501  002.523  002.493  000.000
00:17:48   31  002.501  002.603  002.403  002.417  002.415  000.000
00:17:50   32  002.414  002.508  002.335  002.344  002.330  000.000
00:17:52   33  002.320  002.405  002.262  002.265  002.259  000.000
00:17:54   34  002.240  002.319  002.202  002.199  002.203  000.000
00:17:56   35  002.185  002.261  002.161  002.154  002.165  000.000
00:17:58   36  002.127  002.197  002.116  002.107  002.124  000.000
00:18:00   37  002.077  002.145  002.079  002.067  002.089  000.000
00:18:02   38  002.044  002.109  002.053  002.040  002.066  000.000
00:18:04   39  002.008  002.071  002.026  002.011  002.043  000.000
00:18:06   40  001.979  002.040  002.005  001.988  002.022  000.000
