start of data file.
siteName: HF-751-12A
Probe serial Number: 0

Date    Meas#    T1(B)       T2       T3       T4    T5(T)        H
-------------------------------------------------------------------
02:50:39    1  001.810  001.860  001.877  001.851  001.902  000.000
02:50:41    2  001.810  001.860  001.877  001.850  001.901  000.000
02:50:43    3  001.810  001.860  001.877  001.849  001.900  000.000
02:50:45    4  001.810  001.860  001.877  001.850  001.901  000.000
02:50:47    5  001.810  001.860  001.877  001.850  001.901  000.000
02:50:49    6  001.810  001.861  001.877  001.850  001.900  000.000
02:50:51    7  001.810  001.861  001.877  001.851  001.901  000.000
02:50:53    8  001.810  001.860  001.877  001.851  001.901  000.000
02:50:55    9  001.810  001.860  001.877  001.851  001.901  000.000
02:50:57   10  001.810  001.860  001.877  001.851  001.901  000.000
02:50:59   11  001.810  001.860  001.877  001.852  001.902  000.000
02:51:01   12  001.810  001.860  001.877  001.851  001.899  000.000
02:51:03   13  001.811  001.861  001.878  001.851  001.902  000.000
02:51:05   14  001.810  001.860  001.877  001.850  001.897  000.000
02:51:07   15  001.811  001.861  001.878  001.852  001.902  000.000
02:51:09   16  001.810  001.860  001.877  001.852  001.903  000.000
02:51:11   17  001.810  001.860  001.877  001.852  001.903  000.000
02:51:13   18  001.810  001.860  001.877  001.850  001.897  000.000
02:51:15   19  001.810  001.860  001.878  001.852  001.893  000.000
02:51:17   20  001.810  001.860  001.879  001.875  001.896  000.000
02:51:19   21  001.810  001.860  001.880  001.907  001.901  000.000
02:51:21   22  001.810  001.860  001.880  001.908  001.909  000.000
02:51:23   23  001.811  001.861  001.881  001.904  001.911  000.000
02:51:25   24  001.810  001.860  001.880  001.897  001.909  000.000
02:51:27   25  001.810  001.860  001.880  001.892  001.911  000.000
02:51:29   26  001.810  001.860  001.880  001.888  001.909  000.000
02:51:31   27  001.811  001.860  001.880  001.883  001.909  000.000
02:51:33   28  001.810  001.860  001.879  001.878  001.908  000.000
02:51:35   29  001.810  001.861  001.880  001.871  001.902  000.000
02:51:37   30  001.810  001.860  001.879  001.873  001.908  000.000
02:51:39   31  001.810  001.860  001.878  001.865  001.900  000.000
02:51:41   32  001.810  001.860  001.879  001.864  001.905  000.000
02:51:43   33  001.811  001.861  001.879  001.862  001.903  000.000
02:51:45   34  001.810  001.860  001.878  001.858  001.900  000.000
02:51:47   35  001.811  001.861  001.878  001.858  001.900  000.000
02:51:49   36  001.810  001.861  001.878  001.856  001.900  000.000
02:51:51   37  001.811  001.861  001.878  001.855  001.901  000.000
02:51:53   38  001.811  001.861  001.877  001.855  001.901  000.000
02:51:55   39  001.812  001.861  001.878  001.854  001.902  000.000
02:51:57   40  001.812  001.861  001.878  001.854  001.902  000.000
02:51:59   41  001.812  001.861  001.878  001.854  001.903  000.000
02:52:01   42  001.812  001.861  001.878  001.854  001.903  000.000
02:52:03   43  001.812  001.861  001.878  001.853  001.903  000.000
02:52:05   44  001.813  001.862  001.878  001.853  001.903  000.000
02:52:07   45  001.813  001.862  001.878  001.853  001.903  000.000
02:52:09   46  001.813  001.862  001.879  001.853  001.903  000.000
02:52:11   47  001.814  001.862  001.879  001.854  001.904  000.000
02:52:13   48  001.813  001.862  001.878  001.853  001.903  000.000
02:52:15   49  001.813  001.862  001.879  001.852  001.903  000.000
02:52:17   50  001.813  001.863  001.879  001.852  001.903  000.000
02:52:19   51  001.813  001.863  001.879  001.852  001.903  000.000
02:52:21   52  001.814  001.863  001.880  001.854  001.903  000.000
02:52:23   53  001.813  001.863  001.879  001.852  001.903  000.000
02:52:25   54  001.814  001.863  001.879  001.853  001.903  000.000
02:52:27   55  001.813  001.863  001.879  001.853  001.903  000.000
02:52:29   56  001.813  001.863  001.879  001.853  001.903  000.000
02:52:31   57  001.813  001.863  001.879  001.853  001.903  000.000
02:52:33   58  001.814  001.864  001.880  001.854  001.903  000.000
02:52:35   59  001.813  001.863  001.879  001.853  001.903  000.000
02:52:37   60  001.814  001.863  001.879  001.853  001.902  000.000
02:52:39   61  001.814  001.864  001.880  001.853  001.902  000.000
02:52:41   62  001.814  001.864  001.879  001.854  001.903  000.000
02:52:43   63  001.814  001.863  001.879  001.854  001.903  000.000
02:52:45   64  001.814  001.863  001.879  001.854  001.903  000.000
02:52:47   65  001.814  001.864  001.879  001.854  001.903  000.000
02:52:49   66  001.814  001.863  001.879  001.854  001.903  000.000
02:52:51   67  001.814  001.864  001.880  001.854  001.905  000.000
02:52:53   68  001.814  001.863  001.879  001.854  001.903  000.000
02:52:55   69  001.814  001.864  001.879  001.853  001.902  000.000
02:52:57   70  001.815  001.864  001.879  001.853  001.902  000.000
02:52:59   71  001.814  001.864  001.879  001.854  001.902  000.000
02:53:01   72  001.814  001.864  001.879  001.853  001.902  000.000
02:53:03   73  001.815  001.864  001.880  001.853  001.902  000.000
02:53:05   74  001.814  001.864  001.880  001.853  001.901  000.000
