start of data file.
siteName: HF-751-14
Probe serial Number: 0

Date    Meas#    T1(B)       T2       T3       T4    T5(T)        H
-------------------------------------------------------------------
04:30:56    1  001.810  001.859  001.877  001.851  001.899  000.000
04:30:58    2  001.810  001.859  001.877  001.851  001.900  000.000
04:31:00    3  001.810  001.859  001.877  001.850  001.900  000.000
04:31:02    4  001.810  001.859  001.877  001.850  001.900  000.000
04:31:04    5  001.810  001.859  001.877  001.850  001.900  000.000
04:31:06    6  001.810  001.859  001.877  001.850  001.900  000.000
04:31:08    7  001.810  001.859  001.877  001.850  001.900  000.000
04:31:10    8  001.810  001.859  001.877  001.850  001.900  000.000
04:31:12    9  001.810  001.860  001.877  001.851  001.900  000.000
04:31:14   10  001.810  001.859  001.877  001.851  001.900  000.000
04:31:16   11  001.811  001.860  001.877  001.851  001.901  000.000
04:31:18   12  001.810  001.859  001.878  001.851  001.901  000.000
04:31:20   13  001.810  001.860  001.878  001.851  001.901  000.000
04:31:22   14  001.811  001.860  001.877  001.851  001.901  000.000
04:31:24   15  001.811  001.860  001.878  001.851  001.901  000.000
04:31:26   16  001.811  001.860  001.878  001.851  001.901  000.000
04:31:28   17  001.811  001.860  001.878  001.851  001.901  000.000
04:31:30   18  001.811  001.860  001.878  001.851  001.901  000.000
04:31:32   19  001.811  001.860  001.878  001.851  001.901  000.000
04:31:34   20  001.812  001.861  001.879  001.852  001.902  000.000
04:31:36   21  001.811  001.860  001.878  001.851  001.901  000.000
04:31:38   22  001.812  001.860  001.878  001.851  001.901  000.000
04:31:40   23  001.811  001.860  001.878  001.852  001.901  000.000
04:31:42   24  001.811  001.860  001.878  001.851  001.902  000.000
04:31:44   25  001.812  001.861  001.879  001.853  001.902  000.000
04:31:46   26  001.811  001.860  001.878  001.852  001.902  000.000
04:31:48   27  001.812  001.861  001.879  001.853  001.902  000.000
04:31:50   28  001.811  001.860  001.878  001.852  001.902  000.000
04:31:52   29  001.811  001.860  001.879  001.852  001.901  000.000
04:31:54   30  001.811  001.860  001.878  001.852  001.901  000.000
04:31:56   31  001.811  001.860  001.878  001.851  001.901  000.000
04:31:58   32  001.811  001.860  001.878  001.852  001.901  000.000
04:32:00   33  001.811  001.860  001.878  001.851  001.901  000.000
04:32:02   34  001.812  001.861  001.879  001.852  001.902  000.000
04:32:04   35  001.811  001.860  001.878  001.852  001.901  000.000
04:32:06   36  001.812  001.861  001.879  001.853  001.902  000.000
04:32:08   37  001.811  001.860  001.878  001.852  001.901  000.000
04:32:10   38  001.812  001.861  001.879  001.853  001.902  000.000
04:32:12   39  001.812  001.860  001.878  001.852  001.901  000.000
04:32:14   40  001.812  001.861  001.879  001.853  001.902  000.000
04:32:16   41  001.812  001.861  001.879  001.852  001.901  000.000
04:32:18   42  001.812  001.861  001.879  001.852  001.901  000.000
04:32:20   43  001.812  001.861  001.879  001.852  001.901  000.000
04:32:22   44  001.812  001.860  001.878  001.851  001.901  000.000
04:32:24   45  001.813  001.861  001.879  001.852  001.901  000.000
04:32:26   46  001.812  001.860  001.878  001.851  001.901  000.000
04:32:28   47  001.812  001.861  001.878  001.852  001.901  000.000
04:32:30   48  001.812  001.860  001.877  001.851  001.900  000.000
04:32:32   49  001.812  001.860  001.877  001.851  001.899  000.000
04:32:34   50  001.811  001.860  001.877  001.851  001.899  000.000
04:32:36   51  001.811  001.860  001.877  001.850  001.900  000.000
04:32:38   52  001.811  001.860  001.877  001.850  001.900  000.000
04:32:40   53  001.811  001.859  001.876  001.850  001.899  000.000
04:32:42   54  001.811  001.859  001.876  001.850  001.899  000.000
